日期,质量等级,AQI,PM2.5,PM10,SO2,NO2,CO,O3,城市
2025-07-03,优,34,75,8,16,15,4,0.82,沈阳
2025-07-04,优,29,40,12,22,17,3,0.98,沈阳
2025-07-05,优,41,67,13,23,12,4,0.82,沈阳
2025-07-06,优,48,105,8,17,16,4,0.56,沈阳
2025-07-07,良,62,175,12,28,26,5,0.78,沈阳
2025-07-08,良,64,223,20,37,23,5,0.98,沈阳
2025-07-09,良,73,301,27,44,24,5,0.90,沈阳
2025-07-10,良,72,311,29,51,26,6,1.08,沈阳
2025-07-11,良,77,313,21,42,18,8,0.83,沈阳
2025-07-12,良,82,306,19,41,17,8,0.75,沈阳
2025-07-13,良,58,222,10,20,14,4,0.48,沈阳
2025-07-14,优,41,98,8,22,20,4,0.50,沈阳
2025-07-15,优,48,120,9,24,26,5,0.56,沈阳
2025-07-16,优,34,55,15,29,22,6,0.90,沈阳
2025-07-17,优,46,113,16,27,21,4,0.84,沈阳
2025-07-18,优,43,79,18,29,25,5,0.76,沈阳
2025-07-19,良,51,139,18,32,18,7,0.98,沈阳
2025-07-20,优,47,165,10,19,15,6,0.60,沈阳
2025-07-21,良,51,228,14,21,11,4,0.78,沈阳
2025-07-22,良,64,278,15,26,14,7,0.86,沈阳
2025-07-23,优,32,124,6,15,13,6,0.59,沈阳
2025-07-24,优,18,11,8,18,12,5,0.50,沈阳
2025-07-25,优,32,95,16,30,12,8,0.59,沈阳
2025-07-26,优,44,191,18,32,11,6,0.64,沈阳
2025-07-27,优,48,212,19,33,14,6,0.65,沈阳
2025-07-28,优,38,137,22,33,19,3,0.84,沈阳
2025-07-29,优,37,98,11,21,13,6,0.72,沈阳
2025-07-30,优,46,155,5,12,14,3,0.53,沈阳
2025-07-31,良,57,210,15,34,26,4,0.87,沈阳
2025-08-01,良,52,167,19,37,23,5,0.86,沈阳
2025-08-02,优,45,128,15,30,14,5,0.66,沈阳
2025-08-03,优,36,71,14,24,14,5,0.60,沈阳
2025-08-04,优,40,104,7,18,13,3,0.53,沈阳
2025-08-05,优,33,65,13,28,24,5,1.00,沈阳
2025-08-06,优,28,47,11,20,16,3,0.65,沈阳
2025-08-07,优,42,152,12,26,23,4,0.67,沈阳
2025-08-08,优,37,118,12,26,22,4,0.73,沈阳
2025-08-09,优,38,115,15,27,17,3,0.80,沈阳
2025-08-10,优,42,153,18,32,22,5,0.78,沈阳
2025-08-11,良,65,262,14,32,23,6,1.00,沈阳
2025-08-12,良,69,268,15,34,16,7,0.84,沈阳
2025-08-13,良,60,230,14,31,15,7,0.73,沈阳
2025-08-14,良,64,246,17,34,15,6,0.82,沈阳
2025-08-15,良,68,277,17,36,13,5,0.87,沈阳
2025-08-16,优,38,129,9,22,9,5,0.64,沈阳
2025-08-17,优,44,157,12,21,10,4,0.60,沈阳
2025-08-18,优,46,161,17,31,15,5,0.89,沈阳
2025-08-19,良,57,215,19,33,13,6,1.00,沈阳
